id,title,genres,release_year
54120,"Bastards of the Party","Documentary",2005
152780,"The Past","Drama,Mystery",2013
44546,"Lathe of Heaven","Science Fiction",2002
42151,"Down Terrace","Drama,Action,Comedy",2009
26146,"My Wrongs 8245-8249 And 117","Comedy",2002
95771,"Bush Mama","Drama",1979
55657,"Surrender, Dorothy","TV Movie,Drama,Romance",2006
43357,"The Twonky","Comedy,Science Fiction",1953
119933,"The Merchant of Venice","",1980
28424,"The Loss of a Teardrop Diamond","Drama,Romance",2008
137182,"The Broken Circle Breakdown","Drama",2012
118931,"After School Midnighters","Fantasy,Animation,Comedy,Family",2012
121725,"Life Back Then","Drama",2011
100493,"The Devil's Carnival","Horror",2012
121986,"Frances Ha","Comedy,Drama",2013
104755,"The Lords of Salem","Horror,Thriller",2012
18146,"Up Periscope","Action,Adventure,Drama,Thriller,War",1959
70757,"Alive and Ticking","Comedy,Drama,Family",2011
94841,"Cell Count","Thriller",2012
119675,"Behind the Candelabra","Drama,Romance",2013
128873,"India: Matri Bhumi","Documentary",1959
130824,"As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty","Documentary",2000
81534,"The Parade","Comedy,Drama",2011
60152,"L.A. Zombie","Horror",2010
39193,"Firecracker","Mystery,Thriller",2005
293552,"At the River I Stand","",1993
106263,"National Lampoon's Attack of the 5 Ft. 2 Women","Comedy",1994
189650,"Babies For Sale","Drama",1940
80034,"Earth's Final Hours","Science Fiction",2011
108235,"Finding a Family","Drama,Family,TV Movie",2011
86843,"With Great Power: The Stan Lee Story","Documentary",2010
123103,"Aftershock","Horror,Thriller",2012
166666,"3096 Days","Crime,Drama",2013
167658,"My Stuff","Documentary",2013
219781,"Hilton!","Documentary",2013
176182,"The Human Scale","Documentary",2013
51856,"Privilege","Drama",1967
109455,"Little Girl","Drama",2009
84302,"The Last Elvis","Drama",2012
90873,"Last Days Here","Documentary",2011
82700,"After Earth","Science Fiction,Action,Adventure",2013
49343,"Dream Demon","Horror",1988
185291,"Act One","Drama",1963
111172,"Fairhaven","Comedy,Drama",2012
99453,"Derek","Documentary,Foreign",2008
28271,"The Devil Within Her","Thriller,Horror",1975
53405,"In the Park","Comedy",1915
75656,"Now You See Me","Thriller,Crime",2013
77805,"Lovelace","Drama",2013
160758,"A Dangerous Place","Crime",2012
54894,"Modify","Documentary",2005
68297,"Hiroshima","Documentary,Drama",2005
22911,"War Made Easy: How Presidents & Pundits Keep Spinning Us to Death","Documentary",2007
194121,"Dark Circles","Horror",2013
184125,"Assault on Wall Street","Drama,Thriller,Action",2013
118737,"Interview with a Hitman","Action,Thriller",2012
74513,"Special Forces","Action,Drama,War",2011
103970,"Feeding Frenzy","Comedy,Horror",2010
38540,"Age of Heroes","Drama,Action,Thriller,War",2011
94326,"All In: The Poker Movie","Documentary",2012
43938,"Nice Guy Johnny","Comedy,Romance",2010
85431,"Take Me Home","Comedy,Romance",2011
32596,"An Ideal Husband","Comedy",1947
42714,"Any Wednesday","Comedy,Romance",1966
124227,"Attack on the Iron Coast","Action,War",1968
63212,"Le combat dans l'île","Drama",1962
40226,"The Era of Vampires","Horror,Action",2002
313972,"East, West, East: The Final Sprint","Drama,Comedy",2009
97609,"Somebody Up There Likes Me","Comedy",2013
387042,"Dances Sacred and Profane","",1985
176339,"Mary and Martha","Drama",2013
63923,"Opera Jawa","Drama",2006
133463,"Redd Inc.","Thriller,Horror,Comedy",2012
57981,"Rapado","Drama",1992
92620,"The Color of Friendship","Family,Drama",2000
116811,"Berberian Sound Studio","Horror,Drama,Thriller",2012
147773,"The Way Way Back","Comedy,Drama",2013
101998,"Foxfire","Drama",2012
102331,"Vasermil","Drama",2007
183672,"Whole","Documentary",2003
34977,"Penthouse","Crime,Drama,Mystery",1933
127884,"Come Out and Play","Horror",2012
143567,"Just Like Brothers","Comedy",2012
111083,"The Body","Thriller,Mystery",2012
72660,"I Don't Want to Go Back Alone","Drama,Romance",2010
91739,"Much Ado About Nothing","Comedy",2012
105526,"Any Day Now","Drama",2012
56500,"They Call Us Misfits","Documentary",1968
50158,"No and Me","Drama",2010
53392,"His New Profession","Comedy",1914
49521,"Man of Steel","Action,Adventure,Fantasy,Science Fiction",2013
53411,"Shanghaied","Comedy",1915
156700,"The Kings of Summer","Comedy,Drama",2013
65521,"Pyaar Ka Punchnama","Drama,Comedy,Romance,Foreign",2011
85047,"London, Paris, New York","Romance",2012
87567,"The Big Wedding","Comedy",2013
128215,"Still Mine","Drama",2012
121873,"Hannah Arendt","Drama",2012
75945,"The Other Family","Drama",2011
121446,"Birders: The Central Park Effect","Documentary",2012
144481,"41","",2012
233805,"Bakhita","History,Adventure",2009
158015,"The Purge","Science Fiction,Horror,Thriller",2013
182499,"The Neighbor","Thriller,Horror",1993
79201,"God Bless Ozzy Osbourne","Documentary,Music",2011
121677,"The Reluctant Fundamentalist","Thriller",2013
174188,"Rapture-Palooza","Comedy,Fantasy,Horror",2013
97562,"100 years of evil","",2010
135317,"Speed - In Search of Lost Time","",2012
51844,"After Him","Drama,Foreign",2007
40244,"The Witches","Horror",1966
52034,"Tetsuo: The Bullet Man","Action,Science Fiction,Horror,Thriller",2009
159014,"20 Feet from Stardom","Documentary,Music",2013
84765,"Perfumed Nightmare","Comedy,Drama",1977
25111,"Far Out Man","Action,Comedy",1990
194099,"Out Late","",2011
91334,"Bad Blood: A Cautionary Tale","Documentary",2010
105965,"Beverly Hills Chihuahua 3 - Viva La Fiesta!","Comedy,Family",2012
39279,"AM1200","Horror",2008
224600,"The Executioner","Thriller",1970
250625,"Looking for Palladin","",2008
96936,"The Bling Ring","Drama,Crime",2013
6636,"The Mugger","Drama,Foreign",2007
62211,"Monsters University","Animation,Family",2013
388046,"Donos de Portugal","Documentary",2012
192538,"Hammer of the Gods","History,Action,Adventure",2013
112161,"6 Month Rule","Comedy,Romance",2012
88057,"A Beginner's Guide to Endings","Comedy,Drama",2010
51795,"The War You Don't See","Documentary",2010
160085,"Schlussmacher","Comedy",2013
104739,"From the East","Documentary,Foreign",1993
131478,"Doomed Love","Romance,Drama",1979
167494,"Reason, Debate and a Story","Drama",1974
119838,"Julius Caesar","Drama",1979
35862,"Wedding Trough","Horror,Romance",1975
39544,"Oblivion Island: Haruka and the Magic Mirror","Adventure,Animation",2009
96599,"Eden","Drama",2012
68556,"Days of Grace","Drama,Foreign",2011
84198,"A Place at the Table","Documentary",2012
80518,"Fullmetal Alchemist: The Sacred Star of Milos","Adventure,Fantasy,Animation,Action,Science Fiction",2011
201485,"American Idiots","Comedy,Romance",2013
103620,"Maniac","Horror",2012
120292,"Not Suitable For Children","Comedy,Romance",2012
128124,"The Lesser Blessed","",2012
108726,"A Common Man","Action,Thriller",2013
68726,"Pacific Rim","Action,Science Fiction,Adventure",2013
177271,"Lego Batman: The Movie - DC Super Heroes Unite","Animation,Adventure,Family",2013
152742,"The Best Offer","Drama,Romance,Crime,Mystery",2013
138907,"Sassy Pants","Comedy,Drama",2012
141955,"A Flea In Her Ear","Comedy",1968
118998,"Ada","Drama",1961
53928,"Adam and Eve","Comedy,Romance",2005
72190,"World War Z","Action,Drama,Horror,Science Fiction,Thriller",2013
68724,"Elysium","Science Fiction,Action,Drama,Thriller",2013
159004,"Dirty Wars","Documentary,Drama,War,Crime,Mystery",2013
82134,"I Want to Marry Ryan Banks","Romance,Comedy",2004
41586,"K-911","Action,Comedy,Crime,Mystery",1999
59584,"Mr. Moto's Gamble","Drama,Mystery,Thriller",1938
126337,"Unconditional","Drama",2012
38178,"Sign 'o' the Times","Music",1987
39982,"Just Before Dawn","Horror,Thriller",1981
159154,"We Steal Secrets: The Story of WikiLeaks","Documentary",2013
127373,"What Maisie Knew","Drama",2013
31221,"Dragon Hunter","Fantasy",2008
185562,"Shark Alarm at Müggel Lake","Comedy",2013
106049,"The Revisionaries","Documentary",2012
58293,"The Anniversary","Drama,Comedy,Thriller",1968
262528,"The Purple Gang","Drama,Crime",1959
137037,"The Death of Maria Malibran","Drama",1972
125374,"Minamata: The Victims and Their World","",1971
126277,"American Mary","Horror,Thriller",2012
130358,"Liz & Dick","Drama,TV Movie",2012
199687,"Yamla Pagla Deewana 2","",2013
174772,"Europa Report","Science Fiction,Thriller",2013
67272,"Känd från TV","Comedy",2001
179826,"Odd Thomas","Mystery,Thriller",2013
180050,"Cigarettes and Coffee","Drama",2004
101449,"Jim Gaffigan: Mr. Universe","Comedy,TV Movie",2012
42527,"The Projectionist","Comedy,Fantasy",1971
120303,"The Vampire","Mystery,Thriller,Horror",1957
153420,"Love Ghost","",2001
55655,"The Sound of Insects: Record of a Mummy","Documentary",2009
83342,"Blutzbrüdaz","Music,Drama,Foreign",2011
93456,"Despicable Me 2","Animation,Comedy,Family",2013
117251,"White House Down","Action,Drama,Thriller",2013
107985,"The World's End","Comedy,Action,Science Fiction",2013
118690,"Keith Lemon: The Film","Comedy",2012
119916,"The Tempest","Fantasy,Drama,Science Fiction",1980
139329,"Back to 1942","Drama",2012
93649,"Reflection","Action,Thriller,Science Fiction",null
136418,"Hummingbird","Action,Thriller",2013
167726,"Love and Lemons","Romance",2013
86410,"The Hounds","Horror,Thriller,Crime",2011
136795,"The Heat","Action,Comedy,Crime",2013
128276,"May I Kill U?","",2013
120555,"Very Important Person","War,Comedy",1961
44646,"The Last Seven","Thriller",2010
57201,"The Lone Ranger","Action,Adventure,Western",2013
121936,"Happiness Never Comes Alone","Comedy,Romance",2012
80597,"My Perestroika","Documentary",2010
193878,"A Millionaire for Christy","Comedy,Romance",1951
25789,"Aftershock: Earthquake in New York","Action,Drama,Thriller",1999
80368,"The Doctor and the Devils","Horror",1985
117377,"Flicker","Drama",2012
117530,"Hong Kong Confidential","Drama,Comedy,Romance,Foreign",2010
31460,"Life Without Dick","Action,Comedy,Romance",2002
114761,"The Beach Boys: An American Family","",2000
151085,"Hypocrites","Drama",1915
72140,"A Grandpa for Christmas","Drama,TV Movie,Comedy",2007
120892,"Ah, Wilderness!","Comedy,Drama",1935
35381,"Crossfire Trail","Drama,Romance,Thriller,Western,Action",2001
124157,"The Thieves","Action,Crime",2012
81167,"Woody Allen: A Documentary","Documentary",2011
77449,"Epitaph","Horror,Foreign",2007
109099,"Passion","Thriller,Drama,Crime,Mystery",2012
159032,"Pussy Riot: A Punk Prayer","Music,Documentary",2013
29751,"Batman Unmasked: The Psychology of the Dark Knight","Documentary",2008
44909,"Ghoulies III: Ghoulies Go to College","Fantasy,Drama,Horror,Action,Comedy",1991
30654,"Ghoulies IV","Comedy,Horror,Science Fiction",1994
127872,"Call Girl","Thriller,Drama",2012
38429,"Alive Day Memories: Home from Iraq","Documentary",2007
124071,"How to Make Money Selling Drugs","Documentary",2012
82447,"The Stig-Helmer Story","Comedy",2011
155055,"The Ice House","Drama,Mystery,Thriller",1997
24935,"Return of the Living Dead: Necropolis","Comedy,Horror",2005
159117,"V/H/S/2","Horror,Thriller",2013
24939,"Return of the Living Dead: Rave to the Grave","Comedy,Horror",2005
45556,"Arctic Blast","Science Fiction",2010
159005,"Gideon's Army","Documentary",2013
119844,"Macbeth","Thriller",1983
136386,"The Knot","Comedy,Romance",2012
141733,"Cottage Country","Action,Comedy,Crime,Romance",2013
43562,"Along the Great Divide","Western,Adventure,Romance",1951
359010,"Ambush Trail","Action,Western",1946
36796,"American Samurai","Action,Thriller",1992
26018,"Food Matters","Documentary",2010
20223,"Bad Girls","Comedy",2007
19506,"ICHI","Action,Adventure,Drama,History",2008
22765,"The Shadow Riders","Action,Adventure,Western",1982
57209,"Inadequate People","Comedy,Romance",2010
108209,"Kid Millions","Music,Comedy",1934
157386,"The Spectacular Now","Comedy,Drama,Romance",2013
112200,"Thanks for Sharing","Comedy,Drama",2012
157375,"The Lifeguard","Drama,Comedy,Romance",2013
154779,"Ed Hardy: Tattoo the World","Documentary",2010
132064,"Vile","Horror,Thriller",2011
112198,"What's in a Name","Drama,Comedy",2012
439056,"Partners: The Movie II","Crime,Drama",2010
127846,"A Hijacking","Thriller,Drama",2012
179270,"Tell Me and I Will Forget","",2010
45875,"Trilogy of Terror II","Horror,Thriller",1996
193346,"Big Star: Nothing Can Hurt Me","Documentary",2013
159166,"Which Way Is The Front Line From Here? The Life and Time of Tim Hetherington","Documentary",2013
91063,"It's a Bikini World","Comedy",1967
116340,"Dead Man's Burden","Drama,Western",2012
173210,"Downloaded","Documentary",2013
157115,"Jug Face","Horror,Thriller,Drama",2013
181649,"Chu Chin Chow","Music,Fantasy,Romance",1934
199327,"Gagarin: First in Space","Drama,History",2013
126523,"Taming of the Fire","Drama,History",1972
205321,"Sharknado","TV Movie,Horror",2013
106848,"Hamlet","Drama",1980
61330,"Please Remove Your Shoes","Documentary",2010
178946,"Craig Ferguson: I'm Here to Help","Comedy",2013
60824,"Lune Froide","",1991
111969,"Stuck in Love","Drama,Comedy",2012
30963,"Class Act","Comedy,Drama",1992
61198,"How to Live Forever","Documentary",2011
404211,"ATF","Action,Crime,Drama",1999
24646,"Den ofrivillige golfaren","Comedy",1991
5898,"Brain Dead","Horror,Action,Thriller,Science Fiction",1990
157354,"Fruitvale Station","Drama",2013
173914,"Sēņotāji","",2013
116432,"A Limousine the Colour of Midsummer's Eve","Drama,Comedy",1981
247749,"Apple in the River","Romance,Drama",1974
64519,"Making a Killing: The Untold Story of Psychotropic Drugging","Documentary",2008
101609,"Pax Americana and the Weaponization of Space","Documentary",2009
132939,"Arizona Raiders","Western",1965
206324,"Bhaag Milkha Bhaag","History,Action,Drama",2013
206851,"D-Day","Action,Thriller",2013
29345,"The Terror Within","Horror,Science Fiction",1989
133339,"The Surgeon","Horror,Science Fiction",1995
149085,"Tai Chi Hero","Action,Adventure",2012
30183,"Zombies on Broadway","Comedy",1945
49524,"R.I.P.D.","Fantasy,Action,Comedy,Crime",2013
41180,"The Client List","Drama",2010
183011,"Justice League: The Flashpoint Paradox","Fantasy,Science Fiction,Animation,Action,Adventure",2013
62441,"United","Drama,History",2011
197602,"Death Is a Woman","Drama,Mystery",1966
182127,"Ip Man: The Final Fight","Action,Drama",2013
199420,"Pawn Shop Chronicles","Action,Comedy",2013
77663,"Killing Season","Action,Thriller",2013
129507,"Joker","Comedy,Foreign",2012
260156,"Gitmo","",2005
100287,"My Avatar and Me","Documentary,Science Fiction",2010
77173,"The Blood Beast Terror","Horror,Mystery,Science Fiction",1968
119928,"Othello","",1981
179111,"A Field in England","Drama,History,Thriller",2013
138843,"The Conjuring","Horror,Thriller",2013
28698,"Everything","Drama,Mystery",2004
31122,"The Starfighters","",1964
54320,"Love","Drama,Science Fiction",2011
51481,"Mean Girls 2","Comedy",2011
178809,"The Colony","Action,Science Fiction,Horror",2013
79699,"A Warrior's Heart","Action,Drama,Family",2011
23431,"An Angel Named Billy","Drama",2007
172847,"Scenic Route","Drama,Thriller",2013
39308,"Slave Girls","Adventure,Fantasy",1967
43980,"Bashu, the Little Stranger","Drama,Family,Foreign",1989
5646,"Wild Gals of the Naked West","Comedy,Western",1962
209204,"The Cheshire Murders","Documentary",2013
103173,"Dragon Age: Dawn of the Seeker","Fantasy,Animation",2012
87245,"The Damned","Drama,War",1947
174322,"Gasland Part II","Documentary",2013
216755,"The Human Behavior Experiments","Documentary",2006
77950,"Turbo","Animation,Family",2013
42871,"Gunman's Walk","Western",1958
173980,"The Devil's in the Details","Thriller",2013
76170,"The Wolverine","Action,Science Fiction,Adventure,Fantasy",2013
191231,"Sol","Science Fiction",2012
17303,"The Devil Dared Me To","Action,Comedy",2007
192990,"Sky West and Crooked","Drama,Romance",1965
81581,"Make Believe","Documentary,Family",2011
159344,"Gold","Adventure,Drama,Western",2013
75878,"Sacrificio: Who Betrayed Che Guevara","Documentary",2001
23368,"Let's Make Money","Documentary",2008
47089,"The Middle of the World","Drama,Foreign",2003
159138,"The Crash Reel","Documentary",2013
172533,"Drinking Buddies","Romance,Drama",2013
123261,"90 Minutes","Drama",2012
159092,"Hell Baby","Comedy,Horror",2013
146216,"RED 2","Action,Comedy,Crime,Thriller",2013
59558,"Miami Connection","Action,Crime",1987
177221,"The Battery","Drama,Horror",2012
198062,"Coffee Town","Comedy",2013
19593,"The Death of the Incredible Hulk","Action,Drama,Science Fiction",1990
47404,"Nick Carter, Master Detective","Crime,Mystery,Drama",1939
180948,"Vehicle 19","Thriller",2013
120393,"To Get to Heaven First You Have to Die","Drama",2006
284231,"Tinpis Run","Comedy",1991
66753,"Out of Life","Drama",1991
46729,"Fetching Cody","Comedy,Drama,Fantasy,Romance,Science Fiction",2005
115046,"Black & White & Sex","Drama",2012
62843,"Witchhammer","Drama,Thriller,Foreign",1970
117209,"Whisper of Sin","Drama",2007
144570,"Forest of the Gods","Drama",2005
76043,"RFK Must Die The Assassination Of Bobby Kennedy","Documentary",2007
165213,"New World","Thriller",2013
188468,"Page Miss Glory","Comedy,Music,Romance",1935
58291,"The Battle for Marjah","Documentary",2010
79850,"Holidays by the Sea","Comedy",2011
192126,"Revenge for Jolly!","Comedy,Drama",2012
160139,"Night Train to Lisbon","Mystery,Romance,Thriller",2013
117856,"Bigfoot","Horror,Science Fiction,Adventure",2012
65435,"Consuming Kids: The Commercialization of Childhood","Documentary",2007
27957,"The Breath","Action,Adventure,Drama,History,War",2009
83566,"Iran Is Not the Problem","Documentary,War",2008
173938,"Mighty Uke","Documentary,Music",2011
138308,"The Hard Man","Western",1957
136400,"2 Guns","Action,Comedy,Crime",2013
127905,"First Comes Love","Documentary",2013
125164,"Rafa","Crime,Drama,Family",2012
77728,"Giorgino","Drama",1994
17275,"The All Together","Comedy",2007
238748,"Aloha Summer","Comedy,Drama",1988
74310,"Hell and Back Again","Documentary",2011
151743,"Lost in Thailand","Comedy",2012
168138,"The Last Days","Science Fiction,Adventure,Thriller",2013
157016,"Our Nixon","Documentary",2013
85984,"Off the Menu: The Last Days of Chasen's","Documentary",1998
89325,"Darling Companion","Drama,Romance",2012
160588,"Blue Jasmine","Comedy,Drama",2013
153738,"Frankenstein's Army","Action,Horror",2013
179144,"The Great Beauty","Comedy,Drama",2013
31354,"Whatever You Say","Drama,Comedy,Thriller,Crime,Foreign",2002
28173,"Troma's War","Comedy,Horror,Action",1988
102867,"Only the Young","Romance,Documentary,Comedy",2012
109729,"The Canyons","Thriller,Drama",2013
26622,"Always Outnumbered","Drama,TV Movie",1998
77664,"And You Thought Your Parents Were Weird!","Family,Science Fiction",1991
205798,"Another Chance","",1989
43167,"Andy Hardy's Double Life","Comedy,Family,Romance",1942
11144,"They Called Him Bulldozer","Action,Comedy",1978
11614,"Bomber","Action,Comedy,Drama",1982
58447,"Three Giant Men","Action",1973
211587,"Blood Shot","Action,Comedy,Horror",2013
244447,"Another Face","Comedy,Drama",1935
22924,"Armored Car Robbery","Crime",1950
205005,"Fred & Vinnie","",2011
121831,"Love, Marilyn","Documentary",2012
191619,"Beneath","Horror,Thriller",2013
44796,"Arena","Horror,Science Fiction",1989
19154,"The Second Arrival","Action,Adventure,Science Fiction,Thriller",1998
50277,"Two Guys Talkin' About Girls","Comedy,Drama,Romance",1995
26450,"Phantom of the Megaplex","Action,Comedy,Family,Mystery",2000
77645,"The Redhead from Wyoming","Action,Romance,Western",1953
149856,"Baby on Board","",1992
83040,"Battle for Brooklyn","Documentary,Drama",2011
102234,"Vares - The Path Of The Righteous Men","Action,Crime",2012
189242,"Alcan Highway","Documentary",2013
185574,"Louis C.K.: Oh My God","Comedy",2013
4548,"The Count of Monte Cristo","Drama",1998
76285,"Percy Jackson: Sea of Monsters","Adventure,Family,Fantasy",2013
77931,"The Smurfs 2","Fantasy,Family,Comedy,Animation",2013
177699,"Alan Partridge: Alpha Papa","Comedy",2013
23535,"Class of 1999","Science Fiction,Thriller",1990
158743,"Computer Chess","Comedy",2013
58218,"The Devil's Nightmare","Horror,Fantasy",1971
121791,"The Attack","Drama",2012
201676,"My Little Pony: Equestria Girls","Animation,Comedy,Family,Fantasy,Music",2013
30143,"Lupin the Third: The Secret of Mamo","Action,Adventure,Animation,Comedy,Crime",1978
89345,"Bloody Murder","Horror,Drama,Thriller",2000
205985,"Miss You Can Do It","Documentary,Family,Drama",2013
293198,"The Road to Brown","",1989
241340,"The Forsyte Saga","",1967
147276,"Jay and Silent Bob Go Down Under","Comedy",2012
42502,"The Brute","Drama,Romance",1953
76544,"Man of Tai Chi","Action,Drama",2013
38120,"Zombies of Mora Tau","Adventure,Fantasy,Horror",1957
36089,"The Giant Claw","Horror,Science Fiction",1957
113148,"Prince Avalanche","Comedy,Drama",2013
44545,"The Werewolf","Horror,Science Fiction",1956
21683,"Batman: Mystery of the Batwoman","Adventure,Fantasy,Animation,Action,Science Fiction,Family",2003
65291,"Green Lantern: Emerald Knights","Action,Adventure,Animation,Science Fiction",2011
35919,"Creature with the Atom Brain","Crime,Horror,Science Fiction,Thriller",1955
39027,"Kickboxer 3: The Art of War","Action,Thriller",1992
212994,"From One Second to the Next","Documentary",2013
50346,"Kickboxer 4: The Agresor","Drama,Action,Thriller,Romance",1994
61954,"Class of 1999 II - The Substitute","Action,Science Fiction",1994
138832,"We're the Millers","Comedy,Crime",2013
157862,"Growing Pains","Comedy",1984
39957,"Burning Bright","Drama,Horror,Thriller",2012
109418,"Grown Ups 2","Comedy",2013
211830,"DEFCON: The Documentary","Documentary",2013
212927,"Jamie and Jessie Are Not Together","Comedy,Romance",2011
110410,"Drug War","Action,Drama,Crime",2012
18851,"The Cat and the Canary","Comedy,Horror,Mystery,Thriller",1939
259808,"Criminal Justice","TV Movie,Drama",1990
97008,"Farmageddon","Documentary",2011
59859,"Kick-Ass 2","Action,Adventure,Crime",2013
87421,"Riddick","Science Fiction,Action,Thriller",2013
151960,"Planes","Animation,Family,Adventure,Comedy",2013
54266,"Fight, Zatôichi, Fight","Adventure,Action,Drama",1964
59589,"Mr. Moto in Danger Island","Crime,Drama,Mystery,Thriller",1939
155751,"A Family Affair","Comedy,Family",1937
37312,"Killer at Large","Documentary",2008
59735,"Cameron's Closet","Horror",1988
158999,"Blackfish","Documentary",2013
115348,"Paranoia","Drama,Thriller",2013
124091,"The Legend of Kaspar Hauser","Comedy,Drama",2012
27003,"The Black Room","Crime,Horror",1935
149870,"The Wind Rises","Animation",2013
24631,"Maria, ihm schmeckt's nicht!","Comedy",2009
81780,"A golpes","Drama",2005
26158,"Around the World Under the Sea","Science Fiction,Adventure",1966
198210,"Evidence","Horror,Thriller,Mystery",2013
204128,"Amorosa","Drama",1986
115782,"Jobs","Drama,History",2013
65958,"The Supper","Drama,History",1992
215134,"Moving the Mountain","Documentary",1994
123553,"The Mortal Instruments: City of Bones","Action,Adventure,Drama,Mystery,Romance,Fantasy",2013
113362,"Hitler's Children","War,Documentary,History",2011
98412,"Flight of the Conchords: A Texan Odyssey","Comedy,Documentary",2006
47559,"The First Grader","Romance,Drama",2010
154282,"Touchy Feely","Drama",2013
92506,"Four Horsemen","Documentary",2012
184020,"It Happened in Saint-Tropez","Comedy,Drama",2013
72968,"Vassilisa the Beautiful","Family,Fantasy",1940
132363,"The Butler","Drama",2013
157360,"In a World...","Comedy",2013
82473,"Askari","",2001
54133,"Madhouse","Horror",1981
62755,"Back Door to Hell","Action,War,Drama",1964
159622,"Terms and Conditions May Apply","Documentary",2013
174346,"Alias Ruby Blade","Documentary",2012
45109,"Between Sheets","Romance",2008
128133,"Museum Hours","Drama",2012
152748,"Ain't Them Bodies Saints","Crime,Drama,Romance,Western",2013
133108,"Money Matters","Drama",2011
200063,"Sunset Strip","Documentary",2012
49542,"Wartorn: 1861-2010","Documentary",2010
35895,"A Cry in the Night","Drama",1956
122906,"About Time","Comedy,Drama,Science Fiction",2013
83114,"Tatsumi","Animation,History",2011
205022,"Chennai Express","Romance,Comedy,Action",2013
98064,"The Source Family","Music,Documentary",2011
15440,"Cold Prey II","Drama,Horror,Mystery,Thriller",2008
56937,"Cold Prey III","Horror",2010
19029,"When Nietzsche Wept","Drama,Romance",2007
30689,"Four Flies on Grey Velvet","Horror,Thriller",1971
122088,"Fill the Void","Drama",2012
101179,"Truth or Dare","Horror,Thriller,Mystery",2012
104880,"Shadows of Liberty","Documentary",2012
130055,"Looking for Hortense","Drama,Comedy",2012
30061,"Justice League: Crisis on Two Earths","Action,Adventure,Animation",2010
117924,"Somewhere Between","Documentary",2012
91690,"The Snows of Kilimanjaro","Comedy,Drama",2011
98568,"Enter Nowhere","Mystery,Science Fiction,Thriller",2011
109260,"Journey to Portugal","Romance,Drama",2011
154019,"Belarmino","Documentary",1964
199373,"The Frozen Ground","Thriller,Crime",2013
66608,"Blubberella","Horror,Action,Comedy,Foreign",2011
116764,"Dealing: Or the Berkeley-to-Boston Forty-Brick Lost-Bag Blues","Drama,Comedy",1972
250155,"The Marva Collins Story","Drama",1981
83899,"You're Next","Horror,Thriller,Mystery",2011
51166,"La Parisienne","Comedy",1957
107239,"Brothers O'Toole","Western,Comedy",1973
42355,"Taipei Exchanges","Drama",2010
46891,"Find Love","Romance",2006
66148,"The Late Mathias Pascal","Drama",1926
96252,"A Date with Judy","Comedy,Music",1948
77123,"A Royal Scandal","Comedy,Drama",1945
107231,"A Ticklish Affair","Romance,Comedy",1963
83272,"The Woman in the Septic Tank","Comedy",2011
242920,"The Glass House","Drama",1972
167919,"Confine","Thriller",2012
136466,"Sparrows Dance","Drama,Comedy,Romance",2013
26971,"Mediterranean Food","Comedy",2009
25756,"Clownhouse","Horror",1989
169209,"Empire State","Action,Drama",2013
39005,"The Crimson Permanent Assurance","Action,Adventure,Comedy",1983
217038,"Dolly and Her Lover","Crime,Comedy,Romance",1990
140708,"So It Goes","",2012
29231,"The Immortals","Action,Crime,Drama,Thriller",1995
48319,"Joyride","Comedy,Drama,Thriller",1997
21708,"My Wife Is a Gangster 2","Action,Comedy",2003
129432,"Queen of Montreuil","Comedy,Foreign",2012
138496,"Crawlspace","Horror,Science Fiction,Mystery,Thriller",2012
122372,"The Ghostmaker","Horror,Science Fiction,Thriller",2011
17886,"Mutants","Horror,Science Fiction",2009
33028,"Too Hot to Handle","Comedy,Adventure,Romance,Drama",1938
168496,"Act of Love","Drama,War,Romance",1953
219956,"Act Of Love","",1980
127651,"The Seasoning House","Horror,Thriller",2012
202495,"Polite People","Comedy,Drama",2013
32389,"Logorama","Animation",2009
43740,"The Little Traitor","Drama",2009
33196,"Tidal Wave","Action,Adventure,Drama,Thriller",2009
198342,"Family Band: The Cowsills Story","Documentary,Family",2011
180318,"The Chicago 8","Drama",2011
159167,"The World According to Dick Cheney","",2013
169758,"The Stranger Within","Thriller,Mystery",2013
176720,"Something Real and Good","Drama",2013
2911,"The Last Drop","Action,Crime,History,War",2005
16921,"Autopsy","Horror,Thriller",2008
25172,"Komodo","Adventure,Horror,Thriller",1999
129854,"Trust Us, This Is All Made Up","Documentary",2009
218212,"Apartment for Peggy","Drama",1948
46525,"Back from Eternity","Adventure,Drama",1956
90785,"Back in Business","Action",1997
111190,"Adore","Drama",2013
37845,"French Roast","Animation",2008
79628,"TT3D: Closer to the Edge","Documentary",2011
50674,"The Lost Future","Adventure",2010
136336,"The Long Dark Hall","Crime,Drama",1951
174773,"Sealed Cargo","War,Drama",1951
147129,"Maria Bamford: The Special Special Special!","Comedy",2012
176734,"A Life of Her Own","Drama",1950
42244,"The First Nudie Musical","Music,Comedy",1976
211729,"Freeway","Horror,Crime,Thriller",1988
79950,"Naked Souls","Science Fiction,Thriller",1996
84338,"Simon Killer","Drama,Thriller",2012
135812,"Dracula 3D","Horror,Romance,Thriller",2012
107355,"The Kidnapping Of The President","Drama,Adventure",1980
124298,"Kitchen Party","Comedy",1997
40833,"King Cobra","Horror,Science Fiction",1999
214091,"The Last of Robin Hood","Drama",2013
118293,"The Suicide Shop","Comedy,Animation",2012
24789,"Subspecies","Fantasy,Horror",1991
